CrossName,Gender,Born,Assay.Date,Time,Notes
3GG1,F,7/19/2014,8/4/2014,5,
3GG1,F,7/19/2014,8/4/2014,6,
3GG1,F,7/19/2014,8/4/2014,6,
3GG1,F,7/19/2014,8/4/2014,10,
4HH2,M,7/20/2014,8/4/2014,3,
4HH2,M,7/20/2014,8/4/2014,4,
4H2,F,7/19/2014,8/4/2014,1,
3GG1,M,7/19/2014,8/4/2014,9,
3GG1,M,7/19/2014,8/4/2014,35,
3GG1,M,7/19/2014,8/4/2014,62,
3GG1,M,7/19/2014,8/4/2014,94,
3GG1,M,7/19/2014,8/4/2014,227,
3GG1,M,7/19/2014,8/4/2014,300,+
3GG1,M,7/19/2014,8/4/2014,300,+
3GG1,M,7/19/2014,8/4/2014,300,+
3GG1,M,7/19/2014,8/4/2014,300,+
3GG1,M,7/19/2014,8/4/2014,300,+
3GG1,M,7/19/2014,8/4/2014,300,+
3GGG1,F,7/20/2014,8/4/2014,9,
3GGG1,F,7/20/2014,8/4/2014,11,
3GGG1,F,7/20/2014,8/4/2014,300,+
3GGG1,F,7/20/2014,8/4/2014,300,+
3GGG1,M,7/20/2014,8/4/2014,7,
3GGG1,M,7/20/2014,8/4/2014,7,
3GGG1,M,7/20/2014,8/4/2014,70,
4HHH1,F,7/20/2014,8/4/2014,5,
4HHH1,F,7/20/2014,8/4/2014,9,
4HHH1,F,7/20/2014,8/4/2014,16,
4HHH1,M,7/20/2014,8/4/2014,2,
4HHH1,M,7/20/2014,8/4/2014,2,
4HHH1,M,7/20/2014,8/4/2014,2,
4HHH1,M,7/20/2014,8/4/2014,5,
4HH3,F,7/20/2014,8/4/2014,4,
4HH3,F,7/20/2014,8/4/2014,8,
4HH3,F,7/20/2014,8/4/2014,9,
4HH3,F,7/20/2014,8/4/2014,12,
4HH3,F,7/20/2014,8/4/2014,22,
4HH3,F,7/20/2014,8/4/2014,25,
4H3,M,7/20/2014,8/4/2014,164,
4H3,M,7/20/2014,8/4/2014,179,
4H3,M,7/20/2014,8/4/2014,282,
4H3,M,7/20/2014,8/4/2014,300,+
4H3,M,7/20/2014,8/4/2014,300,+
4H3,M,7/20/2014,8/4/2014,300,+
4H3,M,7/20/2014,8/4/2014,95,
4H3,M,7/20/2014,8/4/2014,270,
4H3,M,7/20/2014,8/4/2014,300,+
4H3,M,7/20/2014,8/4/2014,300,+
4H3,M,7/20/2014,8/4/2014,300,+
4H3,M,7/20/2014,8/4/2014,300,+
4H3,M,7/20/2014,8/4/2014,300,+
3G2,F,7/19/2014,8/4/2014,2,
3G2,F,7/19/2014,8/4/2014,3,
3G2,F,7/19/2014,8/4/2014,5,
3G2,F,7/19/2014,8/4/2014,7,
3G2,F,7/19/2014,8/4/2014,8,
3G2,F,7/19/2014,8/4/2014,10,
3G2,F,7/19/2014,8/4/2014,16,
3G2,F,7/19/2014,8/4/2014,18,
3G1,M,7/19/2014,8/4/2014,300,+
3G1,M,7/19/2014,8/4/2014,300,+
3G1,M,7/19/2014,8/4/2014,300,+
3G1,M,7/19/2014,8/4/2014,300,+
3G1,M,7/19/2014,8/4/2014,300,+
3G1,M,7/19/2014,8/4/2014,300,+
3G1,M,7/19/2014,8/4/2014,300,+
3H2,F,7/20/2014,8/4/2014,4,
3H2,F,7/20/2014,8/4/2014,6,
3H2,F,7/20/2014,8/4/2014,7,
3H2,F,7/20/2014,8/4/2014,8,
3H2,F,7/20/2014,8/4/2014,10,
3H2,F,7/20/2014,8/4/2014,14,
3H2,F,7/20/2014,8/4/2014,19,
3GG2,M,7/20/2014,8/4/2014,300,+
3GG2,M,7/20/2014,8/4/2014,300,+
3GG2,M,7/20/2014,8/4/2014,300,+
3GG2,M,7/20/2014,8/4/2014,300,+
3GG2,M,7/20/2014,8/4/2014,300,+
3GG2,M,7/20/2014,8/4/2014,300,+
3GG2,M,7/20/2014,8/4/2014,300,+
3GG2,M,7/20/2014,8/4/2014,300,+
3GG2,M,7/20/2014,8/4/2014,300,+
3GG2,M,7/20/2014,8/4/2014,300,+
3GG2,M,7/20/2014,8/4/2014,300,+
3H2,F,7/20/2014,8/4/2014,51,
3H2,F,7/20/2014,8/4/2014,66,
3H2,F,7/20/2014,8/4/2014,216,
3H2,F,7/20/2014,8/4/2014,300,+
3H2,F,7/20/2014,8/4/2014,300,+
3H2,F,7/20/2014,8/4/2014,300,+
3H2,F,7/20/2014,8/4/2014,300,+
3H2,M,7/20/2014,8/4/2014,2,
3H2,M,7/20/2014,8/4/2014,8,
3H2,M,7/20/2014,8/4/2014,10,
3H2,M,7/20/2014,8/4/2014,25,
3H2,M,7/20/2014,8/4/2014,29,
3H2,M,7/20/2014,8/4/2014,70,
3H2,F,7/22/2014,8/4/2014,9,
3H2,F,7/22/2014,8/4/2014,15,
3H2,F,7/22/2014,8/4/2014,16,
3H2,F,7/22/2014,8/4/2014,28,
3H2,F,7/22/2014,8/4/2014,65,
3H2,F,7/22/2014,8/4/2014,69,
3H2,F,7/22/2014,8/4/2014,173,
3H2,F,7/22/2014,8/4/2014,190,
3HHH1,F,7/19/2014,8/4/2014,5,
3HHH1,F,7/19/2014,8/4/2014,5,
3HHH1,F,7/19/2014,8/4/2014,8,
3HHH1,F,7/19/2014,8/4/2014,8,
3HHH1,F,7/19/2014,8/4/2014,11,
3HHH1,F,7/19/2014,8/4/2014,14,
3HHH1,F,7/19/2014,8/4/2014,240,
3HHH1,F,7/19/2014,8/4/2014,300,+
3HHH1,M,7/19/2014,8/4/2014,300,+
3HHH1,M,7/19/2014,8/4/2014,300,+
3HHH1,M,7/19/2014,8/4/2014,300,+
3HHH1,M,7/19/2014,8/4/2014,300,+
3HHH1,M,7/19/2014,8/4/2014,300,+
3HHH1,M,7/19/2014,8/4/2014,300,+
3HHH1,M,7/19/2014,8/4/2014,11,
3HHH1,M,7/19/2014,8/4/2014,28,
3HHH1,M,7/19/2014,8/4/2014,156,
3HHH1,M,7/19/2014,8/4/2014,300,+
3HHH1,M,7/19/2014,8/4/2014,300,+
3HHH1,M,7/19/2014,8/4/2014,300,+
3A1,F,6/1/2014,8/6/2014,7,
3A1,F,6/1/2014,8/6/2014,13,
3A1,F,6/1/2014,8/6/2014,18,
3A1,F,6/1/2014,8/6/2014,300,+
3A1,F,6/1/2014,8/6/2014,300,+
3A1,M,6/1/2014,8/6/2014,7,
3A1,M,6/1/2014,8/6/2014,145,
3A1,M,6/1/2014,8/6/2014,146,
3A1,M,6/1/2014,8/6/2014,300,+
3A1,M,6/1/2014,8/6/2014,300,+
3B1,M,6/1/2014,8/6/2014,8,
3B1,M,6/1/2014,8/6/2014,8,
3B1,M,6/1/2014,8/6/2014,9,
3B1,M,6/1/2014,8/6/2014,13,
3B1,M,6/1/2014,8/6/2014,15,
3B1,M,6/1/2014,8/6/2014,66,
3D1,F,6/1/2014,8/6/2014,7,
3D1,F,6/1/2014,8/6/2014,9,
3D1,F,6/1/2014,8/6/2014,12,
3D1,F,6/1/2014,8/6/2014,23,
3D1,F,6/1/2014,8/6/2014,3,
3D1,F,6/1/2014,8/6/2014,77,
3D1,F,6/1/2014,8/6/2014,300,+
3D1,F,6/1/2014,8/6/2014,300,+
3D1,F,6/1/2014,8/6/2014,300,+
3B1,M,6/1/2014,8/6/2014,2,
3B1,M,6/1/2014,8/6/2014,8,
3B1,M,6/1/2014,8/6/2014,13,
3B1,M,6/1/2014,8/6/2014,34,
5A1,M,6/2/2014,8/6/2014,14,
5A1,M,6/2/2014,8/6/2014,16,
5A1,M,6/2/2014,8/6/2014,48,
5A1,M,6/2/2014,8/6/2014,300,+
5A1,M,6/2/2014,8/6/2014,300,+
5A1,M,6/2/2014,8/6/2014,300,+
5A1,M,6/2/2014,8/6/2014,9,
5A1,M,6/2/2014,8/6/2014,34,
5A1,M,6/2/2014,8/6/2014,55,
5A1,M,6/2/2014,8/6/2014,300,+
4B1,F,6/2/2014,8/6/2014,15,
4B1,F,6/2/2014,8/6/2014,22,
4B1,F,6/2/2014,8/6/2014,43,
4B1,F,6/2/2014,8/6/2014,46,
4B1,F,6/2/2014,8/6/2014,55,
4B1,F,6/2/2014,8/6/2014,115,
4B1,F,6/2/2014,8/6/2014,158,
4B1,F,6/2/2014,8/6/2014,227,
4B1,F,6/2/2014,8/6/2014,300,+
4B1,M,6/2/2014,8/6/2014,6,
4B1,M,6/2/2014,8/6/2014,7,
4B1,M,6/2/2014,8/6/2014,7,
4B1,M,6/2/2014,8/6/2014,7,
4B1,M,6/2/2014,8/6/2014,8,
4B1,M,6/2/2014,8/6/2014,8,
4B1,M,6/2/2014,8/6/2014,13,
4B1,M,6/2/2014,8/6/2014,40,
4B1,M,6/2/2014,8/6/2014,300,+
3C2,F,6/3/2014,8/7/2014,7,
4B1,M,6/2/2014,8/7/2014,3,
4B1,M,6/2/2014,8/7/2014,3,
4B1,M,6/2/2014,8/7/2014,4,
4B1,M,6/2/2014,8/7/2014,5,
4B1,M,6/2/2014,8/7/2014,5,
4B1,M,6/2/2014,8/7/2014,5,
4B1,M,6/2/2014,8/7/2014,5,
4B1,F,6/2/2014,8/7/2014,3,
4B1,F,6/2/2014,8/7/2014,4,
4B1,F,6/2/2014,8/7/2014,5,
4B1,F,6/2/2014,8/7/2014,6,
4B1,F,6/2/2014,8/7/2014,7,
4B1,F,6/2/2014,8/7/2014,8,
4B1,F,6/2/2014,8/7/2014,15,
4B1,F,6/2/2014,8/7/2014,3,
4B1,F,6/2/2014,8/7/2014,4,
4B1,F,6/2/2014,8/7/2014,4,
4B1,F,6/2/2014,8/7/2014,4,
4B1,F,6/2/2014,8/7/2014,5,
4B1,F,6/2/2014,8/7/2014,5,
4B1,F,6/2/2014,8/7/2014,7,
4B1,F,6/2/2014,8/7/2014,7,
4B1,F,6/2/2014,8/7/2014,9,
4B1,F,6/2/2014,8/7/2014,12,
4B1,F,6/2/2014,8/7/2014,5,
4B1,F,6/2/2014,8/7/2014,7,
4B1,F,6/2/2014,8/7/2014,9,
4B1,F,6/2/2014,8/7/2014,21,
4B1,F,6/2/2014,8/7/2014,32,
4B1,F,6/2/2014,8/7/2014,3,
4B1,F,6/2/2014,8/7/2014,4,
4B1,F,6/2/2014,8/7/2014,5,
4B1,F,6/2/2014,8/7/2014,6,
4B1,F,6/2/2014,8/7/2014,7,
4B1,F,6/2/2014,8/7/2014,8,
4B1,F,6/2/2014,8/7/2014,8,
4B1,F,6/2/2014,8/7/2014,8,
4B1,F,6/2/2014,8/7/2014,16,
4B1,F,6/2/2014,8/7/2014,27,
4B1,M,6/2/2014,8/7/2014,3,
4B1,M,6/2/2014,8/7/2014,3,
4B1,M,6/2/2014,8/7/2014,4,
4B1,M,6/2/2014,8/7/2014,5,
4B1,M,6/2/2014,8/7/2014,7,
4B1,M,6/2/2014,8/7/2014,9,
4B1,M,6/2/2014,8/7/2014,23,
4B1,M,6/2/2014,8/7/2014,89,
4B1,M,6/3/2014,8/7/2014,4,
4B1,M,6/3/2014,8/7/2014,9,
4B1,M,6/3/2014,8/7/2014,14,
4B1,M,6/3/2014,8/7/2014,15,
4B1,M,6/3/2014,8/7/2014,16,
4B1,M,6/3/2014,8/7/2014,16,
4B1,M,6/3/2014,8/7/2014,32,
4B1,M,6/3/2014,8/7/2014,52,
4B1,M,6/3/2014,8/7/2014,81,
3B2,F,6/3/2014,8/7/2014,8,
3B2,F,6/3/2014,8/7/2014,53,
3B2,F,6/3/2014,8/7/2014,21,
3B2,F,6/3/2014,8/7/2014,37,
5A1,M,6/2/2014,8/7/2014,17,
5A1,M,6/2/2014,8/7/2014,25,
3A2,F,6/3/2014,8/7/2014,5,
3A2,F,6/3/2014,8/7/2014,6,
3A2,F,6/3/2014,8/7/2014,6,
3A2,F,6/3/2014,8/7/2014,7,
3A2,F,6/3/2014,8/7/2014,7,
3A2,F,6/3/2014,8/7/2014,10,
3A2,F,6/3/2014,8/7/2014,11,
3A2,F,6/3/2014,8/7/2014,13,
3A2,F,6/3/2014,8/7/2014,34,
3A2,F,6/3/2014,8/7/2014,102,
3A2,F,6/3/2014,8/7/2014,103,
3A2,F,6/3/2014,8/7/2014,300,+
3B2,M,6/2/2014,8/7/2014,4,
3B2,M,6/2/2014,8/7/2014,4,
3B2,M,6/2/2014,8/7/2014,5,
3B2,M,6/2/2014,8/7/2014,10,
3B2,M,6/2/2014,8/7/2014,300,+
3A2,M,6/3/2014,8/7/2014,4,
3A2,M,6/3/2014,8/7/2014,6,
3A2,M,6/3/2014,8/7/2014,11,
3A2,M,6/3/2014,8/7/2014,15,
3A2,M,6/3/2014,8/7/2014,17,
3A2,M,6/3/2014,8/7/2014,300,+
5A1,F,6/2/2014,8/7/2014,8,
5A1,F,6/2/2014,8/7/2014,8,
3A2,M,6/3/2014,8/7/2014,3,
3A2,M,6/3/2014,8/7/2014,4,
3A2,M,6/3/2014,8/7/2014,5,
3A2,M,6/3/2014,8/7/2014,5,
3A2,M,6/3/2014,8/7/2014,9,
3A2,M,6/3/2014,8/7/2014,10,
3A2,M,6/3/2014,8/7/2014,15,
3A2,M,6/3/2014,8/7/2014,300,+
5A1,F,6/2/2014,8/7/2014,5,
5A1,F,6/2/2014,8/7/2014,6,
5A1,F,6/2/2014,8/7/2014,6,
5A1,F,6/2/2014,8/7/2014,9,
5A1,F,6/2/2014,8/7/2014,10,
5A1,F,6/2/2014,8/7/2014,14,
5BB3,F,7/21/2014,8/7/2014,6,
5BB2,M,7/21/2014,8/7/2014,13,
5B3,F,7/20/2014,8/7/2014,8,
4F1,M,7/24/2014,8/7/2014,19,
4F1,M,7/24/2014,8/7/2014,55,
4F1,M,7/24/2014,8/7/2014,63,
4F1,M,7/24/2014,8/7/2014,112,
4F1,M,7/24/2014,8/7/2014,170,
4F1,M,7/24/2014,8/7/2014,176,
4F1,M,7/23/2014,8/7/2014,4,
4F1,M,7/23/2014,8/7/2014,300,+
