"","Gender","Gene","UAS","Driver","Age"
"1632","female","Tsc1","31314","24B-Gal4",59
"1633","female","Tsc1","31314","24B-Gal4",59
"1634","female","Tsc1","31314","24B-Gal4",59
"1635","female","Tsc1","31314","24B-Gal4",86
"1636","female","Tsc1","31314","24B-Gal4",86
"1637","female","Tsc1","31314","24B-Gal4",86
"1638","female","Tsc1","31314","24B-Gal4",86
"1639","male","Tsc1","31314","24B-Gal4",78
"1640","male","Tsc1","31314","24B-Gal4",78
"1641","male","Tsc1","31314","24B-Gal4",78
"1642","male","Tsc1","31314","24B-Gal4",78
"1643","male","Tsc1","31314","24B-Gal4",89
"1644","male","Tsc1","31314","24B-Gal4",89
"1645","male","Tsc1","31314","24B-Gal4",89
"1646","male","Tsc1","31314","24B-Gal4",89
"1647","male","Tsc1","31314","24B-Gal4",78
"1648","male","Tsc1","31314","24B-Gal4",78
"1649","male","Tsc1","31314","24B-Gal4",78
"1650","male","Tsc1","31314","24B-Gal4",78
"1651","male","Tsc1","31314","24B-Gal4",78
"1652","male","Tsc1","31314","24B-Gal4",78
"1653","male","Tsc1","31314","24B-Gal4",78
"1654","male","Tsc1","31314","24B-Gal4",78
"1655","female","Tsc1","31314","Hand-Gal4",96
"1656","male","Tsc1","31314","24B-Gal4",25
"1657","female","Tsc1","31314","24B-Gal4",92
"1658","female","Tsc1","31314","24B-Gal4",92
"1659","female","Tsc1","31314","24B-Gal4",92
"1660","female","Tsc1","31314","24B-Gal4",92
"1661","female","Tsc1","31314","24B-Gal4",92
"1662","female","Tsc1","31314","24B-Gal4",92
"1663","male","Tsc1","31314","24B-Gal4",46
"1664","male","Tsc1","31314","24B-Gal4",46
"1665","male","Tsc1","31314","24B-Gal4",46
"1666","male","Tsc1","31314","24B-Gal4",46
"1667","male","Tsc1","31314","24B-Gal4",46
"1668","male","Tsc1","31314","24B-Gal4",46
"1669","male","Tsc1","31314","24B-Gal4",76
"1670","male","Tsc1","31314","24B-Gal4",76
"1671","male","Tsc1","31314","24B-Gal4",76
"1672","male","Tsc1","31314","24B-Gal4",76
"1673","male","Tsc1","31314","24B-Gal4",76
"1674","male","Tsc1","31314","24B-Gal4",76
"1675","female","Tsc1","31314","24B-Gal4",49
"1676","female","Tsc1","31314","24B-Gal4",49
"1677","female","Tsc1","31314","24B-Gal4",49
"1678","female","Tsc1","31314","24B-Gal4",49
"1679","female","Tsc1","31314","24B-Gal4",49
"1680","female","Tsc1","31314","24B-Gal4",49
"1681","female","Tsc1","31314","24B-Gal4",92
"1682","female","Tsc1","31314","24B-Gal4",92
"1683","female","Tsc1","31314","24B-Gal4",92
"1684","female","Tsc1","31314","24B-Gal4",92
"1685","female","Tsc1","31314","24B-Gal4",92
"1686","female","Tsc1","31314","24B-Gal4",92
"1687","female","Tsc1","31314","24B-Gal4",92
"1688","female","Tsc1","31314","24B-Gal4",92
"1689","female","Tsc1","31314","24B-Gal4",92
"1690","female","Tsc1","31314","24B-Gal4",92
"1691","female","Tsc1","31314","24B-Gal4",92
"1692","female","Tsc1","31314","24B-Gal4",92
"1693","male","Tsc1","31314","24B-Gal4",51
"1694","male","Tsc1","31314","24B-Gal4",51
"1695","male","Tsc1","31314","24B-Gal4",51
"1696","male","Tsc1","31314","24B-Gal4",51
"1697","male","Tsc1","31314","24B-Gal4",51
"1698","male","Tsc1","31314","24B-Gal4",51
"1699","female","Tsc1","31314","24B-Gal4",23
"1700","female","Tsc1","31314","24B-Gal4",23
"1701","male","Tsc1","31314","24B-Gal4",50
"1702","male","Tsc1","31314","24B-Gal4",50
"1703","male","Tsc1","31314","24B-Gal4",50
"1704","male","Tsc1","31314","24B-Gal4",50
"1705","female","Tsc1","31314","24B-Gal4",92
"1706","female","Tsc1","31314","24B-Gal4",92
"1707","female","Tsc1","31314","24B-Gal4",92
"1708","female","Tsc1","31314","24B-Gal4",92
"1709","male","Tsc1","31314","24B-Gal4",27
"1710","male","Tsc1","31314","24B-Gal4",27
"1711","female","Tsc1","31314","24B-Gal4",64
"1712","female","Tsc1","31314","24B-Gal4",64
"1713","female","Tsc1","31314","24B-Gal4",64
"1714","female","Tsc1","31314","24B-Gal4",64
"1715","male","Tsc1","31314","24B-Gal4",57
"1716","male","Tsc1","31314","24B-Gal4",57
"1717","female","Tsc1","31314","24B-Gal4",60
"1718","female","Tsc1","31314","24B-Gal4",60
"1719","female","Tsc1","31314","24B-Gal4",60
"1720","female","Tsc1","31314","24B-Gal4",60
"1721","female","Tsc1","31314","24B-Gal4",57
"1722","female","Tsc1","31314","24B-Gal4",57
"1723","female","Tsc1","31314","24B-Gal4",57
"1724","female","Tsc1","31314","24B-Gal4",57
"1725","female","Tsc1","31314","24B-Gal4",53
"1726","female","Tsc1","31314","24B-Gal4",53
"1727","female","Tsc1","31314","24B-Gal4",53
"1728","female","Tsc1","31314","24B-Gal4",53
"1729","male","Tsc1","31314","24B-Gal4",82
"1730","male","Tsc1","31314","24B-Gal4",82
"1731","male","Tsc1","31314","24B-Gal4",82
"1732","male","Tsc1","31314","24B-Gal4",82
"1733","male","Tsc1","31314","24B-Gal4",46
"1734","male","Tsc1","31314","24B-Gal4",46
"1735","male","Tsc1","31314","24B-Gal4",46
"1736","male","Tsc1","31314","24B-Gal4",46
"1737","female","Tsc1","31314","24B-Gal4",23
"1738","female","Tsc1","31314","24B-Gal4",23
"1739","male","Tsc1","31314","Hand-Gal4",70
"1740","male","Tsc1","31314","Hand-Gal4",70
"1741","male","Tsc1","31314","Hand-Gal4",70
"1742","male","Tsc1","31314","Hand-Gal4",70
"1743","female","Tsc1","31314","Hand-Gal4",90
"1744","female","Tsc1","31314","Hand-Gal4",90
"1745","female","Tsc1","31314","Hand-Gal4",90
"1746","female","Tsc1","31314","Hand-Gal4",90
"1747","female","Tsc1","31314","Hand-Gal4",67
"1748","female","Tsc1","31314","Hand-Gal4",67
"1749","female","Tsc1","31314","Hand-Gal4",67
"1750","female","Tsc1","31314","Hand-Gal4",67
"1751","male","Tsc1","31314","Hand-Gal4",74
"1752","male","Tsc1","31314","Hand-Gal4",74
"1753","male","Tsc1","31314","Hand-Gal4",74
"1754","male","Tsc1","31314","Hand-Gal4",74
"1755","male","Tsc1","31314","Hand-Gal4",78
"1756","male","Tsc1","31314","Hand-Gal4",78
"1757","male","Tsc1","31314","Hand-Gal4",78
"1758","male","Tsc1","31314","Hand-Gal4",78
"1759","male","Tsc1","31314","Hand-Gal4",79
"1760","male","Tsc1","31314","Hand-Gal4",79
"1761","male","Tsc1","31314","Hand-Gal4",79
"1762","male","Tsc1","31314","Hand-Gal4",79
"1763","female","Tsc1","31314","Hand-Gal4",96
"1764","female","Tsc1","31314","Hand-Gal4",96
"1765","female","Tsc1","31314","Hand-Gal4",96
"1766","female","Tsc1","31314","Hand-Gal4",96
"1767","female","Tsc1","31314","Hand-Gal4",20
"1768","female","Tsc1","31314","Hand-Gal4",20
"1769","female","Tsc1","31314","Hand-Gal4",20
"1770","female","Tsc1","31314","Hand-Gal4",20
"1771","female","Tsc1","31314","24B-Gal4",37
"1772","female","Tsc1","31314","24B-Gal4",37
"1773","female","Tsc1","31314","24B-Gal4",37
"1774","female","Tsc1","31314","Hand-Gal4",96
"1775","female","Tsc1","31314","Hand-Gal4",96
"1776","female","Tsc1","31314","Hand-Gal4",96
"1777","female","Tsc1","31314","Hand-Gal4",96
"1778","female","Tsc1","31314","Hand-Gal4",96
"1779","female","Tsc1","31314","24B-Gal4",37
"1780","female","Tsc1","31314","Hand-Gal4",99
"1781","female","Tsc1","31314","Hand-Gal4",99
"1782","female","Tsc1","31314","Hand-Gal4",99
"1783","male","Tsc1","31314","24B-Gal4",92
"1784","male","Tsc1","31314","24B-Gal4",92
"1785","male","Tsc1","31314","24B-Gal4",92
"1786","male","Tsc1","31314","24B-Gal4",92
"1787","male","Tsc1","31314","24B-Gal4",27
"1788","male","Tsc1","31314","24B-Gal4",27
"1789","female","Tsc1","31314","Hand-Gal4",88
"1790","female","Tsc1","31314","Hand-Gal4",99
"1791","male","Tsc1","31314","Hand-Gal4",73
"1792","male","Tsc1","31314","Hand-Gal4",73
"1793","male","Tsc1","31314","Hand-Gal4",73
"1794","male","Tsc1","31314","Hand-Gal4",73
"1795","female","Tsc1","31314","Hand-Gal4",75
"1796","female","Tsc1","31314","Hand-Gal4",75
"1797","female","Tsc1","31314","Hand-Gal4",75
"1798","female","Tsc1","31314","Hand-Gal4",75
"1799","male","Tsc1","31314","Hand-Gal4",77
"1800","male","Tsc1","31314","Hand-Gal4",77
"1801","male","Tsc1","31314","Hand-Gal4",77
"1802","male","Tsc1","31314","Hand-Gal4",77
"1803","male","Tsc1","31314","Hand-Gal4",80
"1804","male","Tsc1","31314","Hand-Gal4",80
"1805","male","Tsc1","31314","Hand-Gal4",80
"1806","male","Tsc1","31314","Hand-Gal4",80
"1807","female","Tsc1","31314","Hand-Gal4",88
"1808","female","Tsc1","31314","Hand-Gal4",88
"1809","female","Tsc1","31314","Hand-Gal4",88
"1810","female","Tsc1","31314","Hand-Gal4",96
"1811","female","Tsc1","31314","Hand-Gal4",96
"1812","female","Tsc1","31314","Hand-Gal4",96
"1813","female","Tsc1","31314","Hand-Gal4",96
"1814","female","Tsc1","31314","Hand-Gal4",90
"1815","female","Tsc1","31314","Hand-Gal4",96
"1816","female","Tsc1","31314","Hand-Gal4",96
"1817","female","Raptor","31528","Hand-Gal4",84
"1818","male","Raptor","31528","Hand-Gal4",49
"1819","male","Raptor","31528","Hand-Gal4",49
"1820","male","Raptor","31528","Hand-Gal4",49
"1821","male","Raptor","31528","Hand-Gal4",49
"1822","male","Raptor","31528","Hand-Gal4",49
"1823","male","Raptor","31528","Hand-Gal4",49
"1824","female","Raptor","31528","Hand-Gal4",84
"1825","female","Raptor","31528","Hand-Gal4",84
"1826","female","Raptor","31528","Hand-Gal4",84
"1827","female","Raptor","31528","Hand-Gal4",84
"1828","female","Raptor","31528","Hand-Gal4",84
"1829","male","Raptor","31528","Hand-Gal4",18
"1830","male","Raptor","31528","Hand-Gal4",18
"1831","male","Raptor","31528","Hand-Gal4",18
"1832","male","Raptor","31528","Hand-Gal4",18
"1833","male","Raptor","31528","Hand-Gal4",18
"1834","male","Raptor","31528","Hand-Gal4",18
"1835","male","Raptor","31528","Hand-Gal4",62
"1836","male","Raptor","31528","Hand-Gal4",62
"1837","male","Raptor","31528","Hand-Gal4",62
"1838","male","Raptor","31528","Hand-Gal4",62
"1839","male","Raptor","31528","Hand-Gal4",62
"1840","male","Raptor","31528","Hand-Gal4",62
"1841","female","Raptor","31528","Hand-Gal4",56
"1842","female","Raptor","31528","Hand-Gal4",56
"1843","female","Raptor","31528","Hand-Gal4",56
"1844","female","Raptor","31528","Hand-Gal4",56
"1845","female","Raptor","31528","Hand-Gal4",56
"1846","female","Raptor","31528","Hand-Gal4",56
"1847","male","Raptor","31528","Hand-Gal4",65
"1848","male","Raptor","31528","Hand-Gal4",65
"1849","male","Raptor","31528","Hand-Gal4",65
"1850","male","Raptor","31528","Hand-Gal4",65
"1851","male","Raptor","31528","Hand-Gal4",65
"1852","male","Raptor","31528","Hand-Gal4",65
"1853","female","Raptor","31528","Hand-Gal4",51
"1854","female","Raptor","31528","Hand-Gal4",51
"1855","male","Raptor","31528","Hand-Gal4",10
"1856","male","Raptor","31528","Hand-Gal4",10
"1857","female","Raptor","31528","Hand-Gal4",10
"1858","female","Raptor","31528","Hand-Gal4",10
"1859","female","Raptor","31528","Hand-Gal4",79
"1860","female","Raptor","31528","Hand-Gal4",79
"1861","female","Raptor","31528","Hand-Gal4",82
"1862","female","Raptor","31528","Hand-Gal4",82
"1863","female","Raptor","31528","Hand-Gal4",62
"1864","female","Raptor","31528","Hand-Gal4",62
"1865","female","Raptor","31528","Hand-Gal4",62
"1866","male","Raptor","31528","Hand-Gal4",8
"1867","male","Raptor","31528","Hand-Gal4",8
"1868","male","Raptor","31528","Hand-Gal4",8
"1869","male","Raptor","31528","Hand-Gal4",8
"1870","female","Raptor","31528","Hand-Gal4",86
"1871","female","Raptor","31528","Hand-Gal4",86
"1872","female","Raptor","31528","Hand-Gal4",86
"1873","female","Raptor","31528","Hand-Gal4",86
"1874","male","Raptor","31528","Hand-Gal4",7
"1875","male","Raptor","31528","Hand-Gal4",7
"1876","male","Raptor","31528","Hand-Gal4",7
"1877","male","Raptor","31528","Hand-Gal4",7
"1878","female","Raptor","31528","Hand-Gal4",41
"1879","female","Raptor","31528","Hand-Gal4",41
"1880","female","Raptor","31528","Hand-Gal4",6
"1881","female","Raptor","31528","Hand-Gal4",6
"1882","female","Raptor","31528","Hand-Gal4",54
"1883","female","Raptor","31528","Hand-Gal4",54
"1884","female","Raptor","31528","Hand-Gal4",13
"1885","female","Raptor","31528","Hand-Gal4",13
"1886","male","Raptor","31528","Hand-Gal4",62
"1887","male","Raptor","31528","Hand-Gal4",62
"1888","male","Raptor","31528","Hand-Gal4",62
"1889","male","Raptor","31528","Hand-Gal4",62
"1890","male","Raptor","31528","Hand-Gal4",62
"1891","male","Raptor","31528","Hand-Gal4",62
"1892","female","Raptor","31528","C179-Gal4",72
"1893","female","Raptor","31528","C179-Gal4",72
"1894","female","Raptor","31528","C179-Gal4",95
"1895","female","Raptor","31528","C179-Gal4",95
"1896","female","Raptor","31528","C179-Gal4",95
"1897","female","Raptor","31528","C179-Gal4",95
"1898","male","Raptor","31528","C179-Gal4",72
"1899","male","Raptor","31528","C179-Gal4",72
"1900","male","Raptor","31528","C179-Gal4",72
"1901","male","Raptor","31528","C179-Gal4",72
"1902","female","Raptor","31528","C179-Gal4",78
"1903","female","Raptor","31528","C179-Gal4",78
"1904","female","Raptor","31528","C179-Gal4",78
"1905","female","Raptor","31528","C179-Gal4",78
"1906","female","Raptor","31528","Hand-Gal4",72
"1907","female","Raptor","31528","Hand-Gal4",72
"1908","female","Raptor","31528","Hand-Gal4",62
"1909","female","Raptor","31528","Hand-Gal4",62
"1910","male","Raptor","31528","Hand-Gal4",24
"1911","male","Raptor","31528","Hand-Gal4",24
"1912","female","Raptor","31528","Hand-Gal4",87
"1913","female","Raptor","31528","Hand-Gal4",87
"1914","female","Raptor","31528","Hand-Gal4",75
"1915","female","Raptor","31528","Hand-Gal4",75
"1916","female","Raptor","31528","Hand-Gal4",28
"1917","female","Raptor","31528","Hand-Gal4",28
"1918","female","Raptor","31528","Hand-Gal4",10
"1919","female","Raptor","31528","Hand-Gal4",10
"1920","female","Raptor","31528","Hand-Gal4",80
"1921","female","Raptor","31528","Hand-Gal4",80
"1922","male","Raptor","31528","Hand-Gal4",73
"1923","male","Raptor","31528","Hand-Gal4",73
"1924","female","Raptor","31528","Hand-Gal4",90
"1925","female","Raptor","31528","Hand-Gal4",90
"1926","female","Raptor","31528","Hand-Gal4",10
"1927","female","Raptor","31528","Hand-Gal4",10
"1928","female","Raptor","31528","Hand-Gal4",68
"1929","female","Raptor","31528","Hand-Gal4",68
"1930","male","Raptor","31528","Hand-Gal4",12
"1931","male","Raptor","31528","Hand-Gal4",12
"1932","male","Raptor","31528","Hand-Gal4",12
"1933","male","Raptor","31528","Hand-Gal4",12
"1934","male","Raptor","31528","Hand-Gal4",12
"1935","male","Raptor","31528","Hand-Gal4",12
"1936","female","Raptor","31528","Hand-Gal4",36
"1937","female","Raptor","31528","Hand-Gal4",36
"1938","female","Raptor","31528","Hand-Gal4",36
"1939","female","Raptor","31528","Hand-Gal4",36
"1940","female","Raptor","31528","Hand-Gal4",36
"1941","female","Raptor","31528","Hand-Gal4",36
"1942","female","Raptor","31528","Hand-Gal4",62
"1943","male","Raptor","31528","Hand-Gal4",12
"1944","male","Raptor","31528","Hand-Gal4",12
"1945","male","Raptor","31528","Hand-Gal4",12
"1946","male","Raptor","31528","Hand-Gal4",12
"1947","male","Raptor","31528","Hand-Gal4",12
"1948","male","Raptor","31528","Hand-Gal4",12
"1949","female","Raptor","31528","Hand-Gal4",42
"1950","female","Raptor","31528","Hand-Gal4",42
"1951","female","Raptor","31528","Hand-Gal4",42
"1952","female","Raptor","31528","Hand-Gal4",42
"1953","female","Raptor","31528","Hand-Gal4",42
"1954","female","Raptor","31528","Hand-Gal4",42
"1955","male","Raptor","31528","Hand-Gal4",68
"1956","male","Raptor","31528","Hand-Gal4",68
"1957","male","Raptor","31528","Hand-Gal4",68
"1958","male","Raptor","31528","Hand-Gal4",68
"1959","male","Raptor","31528","Hand-Gal4",68
"1960","male","Raptor","31528","Hand-Gal4",68
"1961","female","Raptor","31528","Hand-Gal4",90
"1962","female","Raptor","31528","Hand-Gal4",90
"1963","female","Raptor","31528","Hand-Gal4",90
"1964","female","Raptor","31528","Hand-Gal4",90
"1965","female","Raptor","31528","Hand-Gal4",90
"1966","female","Raptor","31528","Hand-Gal4",90
"1967","female","Raptor","31528","Hand-Gal4",7
"1968","female","Raptor","31528","Hand-Gal4",7
"1969","female","Raptor","31528","Hand-Gal4",7
"1970","female","Raptor","31528","Hand-Gal4",7
"1971","female","Raptor","31528","Hand-Gal4",7
"1972","female","Raptor","31528","Hand-Gal4",7
"1973","female","Raptor","31528","Hand-Gal4",37
"1974","female","Raptor","31528","Hand-Gal4",37
"1975","female","Raptor","31528","Hand-Gal4",37
"1976","female","Raptor","31528","Hand-Gal4",37
"1977","female","Raptor","31528","Hand-Gal4",37
"1978","female","Raptor","31528","Hand-Gal4",37
"1979","male","Raptor","31528","Hand-Gal4",31
"1980","male","Raptor","31528","Hand-Gal4",31
"1981","male","Raptor","31528","Hand-Gal4",31
"1982","male","Raptor","31528","Hand-Gal4",31
"1983","male","Raptor","31528","Hand-Gal4",31
"1984","male","Raptor","31528","Hand-Gal4",31
"1985","male","Raptor","31528","Hand-Gal4",5
"1986","male","Raptor","31528","Hand-Gal4",5
"1987","male","Raptor","31528","Hand-Gal4",5
"1988","male","Raptor","31528","Hand-Gal4",5
"1989","male","Raptor","31528","Hand-Gal4",5
"1990","male","Raptor","31528","Hand-Gal4",5
"1991","female","Raptor","31528","Hand-Gal4",29
"1992","female","Raptor","31528","Hand-Gal4",29
"1993","female","Raptor","31528","Hand-Gal4",29
"1994","female","Raptor","31528","Hand-Gal4",29
"1995","female","Raptor","31528","Hand-Gal4",29
"1996","female","Raptor","31528","Hand-Gal4",29
"1997","male","Raptor","31528","Hand-Gal4",65
"1998","male","Raptor","31528","Hand-Gal4",65
"1999","male","Raptor","31528","Hand-Gal4",65
"2000","male","Raptor","31528","Hand-Gal4",65
"2001","male","Raptor","31528","Hand-Gal4",65
"2002","male","Raptor","31528","Hand-Gal4",65
"2003","female","Raptor","31528","Hand-Gal4",56
"2004","female","Raptor","31528","Hand-Gal4",56
"2005","female","Raptor","31528","Hand-Gal4",35
"2006","female","Raptor","31528","Hand-Gal4",35
"2007","male","Raptor","31528","Hand-Gal4",63
"2008","male","Raptor","31528","Hand-Gal4",63
"2009","male","Raptor","31528","Hand-Gal4",5
"2010","male","Raptor","31528","Hand-Gal4",5
"2011","male","Raptor","31528","Hand-Gal4",5
"2012","male","Raptor","31528","Hand-Gal4",5
"2013","male","Raptor","31528","Hand-Gal4",5
"2014","male","Raptor","31528","Hand-Gal4",5
"2015","male","Raptor","31528","Hand-Gal4",48
"2016","male","Raptor","31528","Hand-Gal4",48
"2017","male","Raptor","31528","Hand-Gal4",48
"2018","male","Raptor","31528","Hand-Gal4",48
"2019","male","Raptor","31528","Hand-Gal4",48
"2020","male","Raptor","31528","Hand-Gal4",48
"2021","female","Raptor","31528","C179-Gal4",92
"2022","male","Raptor","31528","C179-Gal4",77
"2023","male","Raptor","31528","C179-Gal4",77
"2024","male","Raptor","31528","C179-Gal4",77
"2025","male","Raptor","31528","C179-Gal4",77
"2026","male","Raptor","31528","C179-Gal4",8
"2027","male","Raptor","31528","C179-Gal4",8
"2028","male","Raptor","31528","C179-Gal4",8
"2029","male","Raptor","31528","C179-Gal4",8
"2030","male","Raptor","31528","C179-Gal4",8
"2031","male","Raptor","31528","C179-Gal4",8
"2032","male","Raptor","31528","C179-Gal4",8
"2033","male","Raptor","31528","C179-Gal4",8
"2034","female","Raptor","31528","C179-Gal4",86
"2035","female","Raptor","31528","C179-Gal4",86
"2036","female","Raptor","31528","C179-Gal4",86
"2037","female","Raptor","31528","C179-Gal4",86
"2038","female","Raptor","31528","C179-Gal4",86
"2039","female","Raptor","31528","C179-Gal4",86
"2040","female","Raptor","31528","C179-Gal4",86
"2041","female","Raptor","31528","C179-Gal4",86
"2042","female","Raptor","31528","C179-Gal4",79
"2043","female","Raptor","31528","C179-Gal4",79
"2044","female","Raptor","31528","C179-Gal4",79
"2045","female","Raptor","31528","C179-Gal4",79
"2046","female","Raptor","31528","C179-Gal4",79
"2047","female","Raptor","31528","C179-Gal4",79
"2048","female","Raptor","31528","C179-Gal4",79
"2049","female","Raptor","31528","C179-Gal4",79
"2050","female","Raptor","31528","C179-Gal4",90
"2051","female","Raptor","31528","C179-Gal4",90
"2052","female","Raptor","31528","C179-Gal4",90
"2053","female","Raptor","31528","C179-Gal4",90
"2054","female","Raptor","31528","C179-Gal4",99
"2055","female","Raptor","31528","C179-Gal4",99
"2056","female","Raptor","31528","C179-Gal4",99
"2057","female","Raptor","31528","C179-Gal4",99
"2058","female","Raptor","31528","C179-Gal4",81
"2059","female","Raptor","31528","C179-Gal4",81
"2060","female","Raptor","31528","C179-Gal4",81
"2061","female","Raptor","31528","C179-Gal4",81
"2062","female","Raptor","31528","C179-Gal4",90
"2063","female","Raptor","31528","C179-Gal4",90
"2064","female","Raptor","31528","C179-Gal4",90
"2065","female","Raptor","31528","C179-Gal4",90
"2066","female","Raptor","31528","C179-Gal4",92
"2067","female","Raptor","31528","C179-Gal4",92
"2068","female","Raptor","31528","C179-Gal4",92
"2069","female","Raptor","31528","C179-Gal4",92
"2070","female","Raptor","31528","C179-Gal4",12
"2071","female","Raptor","31528","C179-Gal4",12
"2072","female","Raptor","31528","C179-Gal4",12
"2073","female","Raptor","31528","C179-Gal4",12
"2074","male","Raptor","31528","C179-Gal4",15
"2075","male","Raptor","31528","C179-Gal4",15
"2076","male","Raptor","31528","C179-Gal4",15
"2077","male","Raptor","31528","C179-Gal4",15
"2078","female","Raptor","31528","C179-Gal4",87
"2079","female","Raptor","31528","C179-Gal4",87
"2080","female","Raptor","31528","Hand-Gal4",83
"2081","female","Raptor","31528","Hand-Gal4",83
"2082","female","Raptor","31528","Hand-Gal4",83
"2083","female","Raptor","31528","Hand-Gal4",83
"2084","female","Raptor","31528","Hand-Gal4",83
"2085","female","Raptor","31528","Hand-Gal4",83
"2086","male","Raptor","31528","Hand-Gal4",54
"2087","male","Raptor","31528","Hand-Gal4",54
"2088","male","Raptor","31528","Hand-Gal4",54
"2089","male","Raptor","31528","Hand-Gal4",54
"2090","male","Raptor","31528","Hand-Gal4",54
"2091","male","Raptor","31528","Hand-Gal4",54
"2092","male","Raptor","31528","Hand-Gal4",55
"2093","male","Raptor","31528","Hand-Gal4",55
"2094","male","Raptor","31528","Hand-Gal4",55
"2095","male","Raptor","31528","Hand-Gal4",55
"2096","male","Raptor","31528","Hand-Gal4",55
"2097","male","Raptor","31528","Hand-Gal4",55
"2098","male","Raptor","31528","Hand-Gal4",54
"2099","male","Raptor","31528","Hand-Gal4",54
"2100","male","Raptor","31528","Hand-Gal4",54
"2101","male","Raptor","31528","Hand-Gal4",54
"2102","male","Raptor","31528","Hand-Gal4",54
"2103","male","Raptor","31528","Hand-Gal4",54
"2104","female","Raptor","31528","C179-Gal4",61
"2105","female","Raptor","31528","C179-Gal4",61
"2106","female","Raptor","31528","C179-Gal4",61
"2107","female","Raptor","31528","C179-Gal4",61
"2108","female","Raptor","31528","C179-Gal4",61
"2109","female","Raptor","31528","C179-Gal4",61
"2110","female","Raptor","31528","C179-Gal4",92
"2111","female","Raptor","31528","C179-Gal4",92
"2112","female","Raptor","31528","C179-Gal4",92
"2113","female","Raptor","31528","C179-Gal4",92
"2114","female","Raptor","31528","C179-Gal4",92
"2115","female","Raptor","31528","C179-Gal4",92
"2116","female","Raptor","31528","Hand-Gal4",47
"2117","female","Raptor","31528","Hand-Gal4",47
"2118","female","Raptor","31528","Hand-Gal4",47
"2119","female","Raptor","31528","Hand-Gal4",47
"2120","female","Raptor","31528","Hand-Gal4",47
"2121","female","Raptor","31528","Hand-Gal4",47
"2122","female","Raptor","31528","Hand-Gal4",56
"2123","female","Raptor","31528","Hand-Gal4",56
"2124","female","Raptor","31528","Hand-Gal4",56
"2125","female","Raptor","31528","Hand-Gal4",56
"2126","male","Raptor","31528","Hand-Gal4",14
"2127","male","Raptor","31528","Hand-Gal4",14
"2128","male","Raptor","31528","Hand-Gal4",14
"2129","male","Raptor","31528","Hand-Gal4",14
"2130","male","Raptor","31528","Hand-Gal4",14
"2131","male","Raptor","31528","Hand-Gal4",14
"2132","female","Raptor","31528","Hand-Gal4",58
"2133","female","Raptor","31528","Hand-Gal4",58
"2134","female","Raptor","31528","Hand-Gal4",51
"2135","female","Raptor","31528","Hand-Gal4",51
"2136","male","Raptor","31528","C179-Gal4",64
"2137","male","Raptor","31528","C179-Gal4",64
"2138","male","Raptor","31528","C179-Gal4",64
"2139","male","Raptor","31528","C179-Gal4",64
"2140","female","Raptor","31528","C179-Gal4",89
"2141","female","Raptor","31528","C179-Gal4",89
"2142","female","Raptor","31528","C179-Gal4",89
"2143","female","Raptor","31528","C179-Gal4",89
"2144","female","Raptor","31528","C179-Gal4",82
"2145","female","Raptor","31528","C179-Gal4",82
"2146","female","Raptor","31528","C179-Gal4",82
"2147","female","Raptor","31528","C179-Gal4",82
"2148","male","Raptor","31528","C179-Gal4",8
"2149","male","Raptor","31528","C179-Gal4",8
"2150","male","Raptor","31528","C179-Gal4",8
"2151","male","Raptor","31528","C179-Gal4",8
"2152","female","Raptor","31528","C179-Gal4",92
"2153","female","Raptor","31528","C179-Gal4",92
"2154","female","Raptor","31528","C179-Gal4",92
"2155","female","Raptor","31528","Hand-Gal4",76
"2156","female","Raptor","31528","Hand-Gal4",76
"2157","female","Raptor","31528","Hand-Gal4",76
"2158","female","Raptor","31528","Hand-Gal4",76
"2159","female","Raptor","31528","Hand-Gal4",76
"2160","female","Raptor","31528","Hand-Gal4",76
"2161","male","Raptor","31528","Hand-Gal4",60
"2162","male","Raptor","31528","Hand-Gal4",60
"2163","male","Raptor","31528","Hand-Gal4",60
"2164","male","Raptor","31528","Hand-Gal4",60
"2165","male","Raptor","31528","Hand-Gal4",60
"2166","male","Raptor","31528","Hand-Gal4",60
"2167","male","Raptor","31528","Hand-Gal4",50
"2168","male","Raptor","31528","Hand-Gal4",50
"2169","male","Raptor","31528","Hand-Gal4",50
"2170","male","Raptor","31528","Hand-Gal4",50
"2171","male","Raptor","31528","Hand-Gal4",50
"2172","male","Raptor","31528","Hand-Gal4",50
"2173","female","Raptor","31528","C179-Gal4",87
"2174","female","Raptor","31528","C179-Gal4",87
"2175","male","Raptor","31528","C179-Gal4",8
"2176","male","Raptor","31528","C179-Gal4",8
"2177","male","Raptor","31528","C179-Gal4",8
"2178","male","Raptor","31528","C179-Gal4",8
"2179","female","Raptor","31528","C179-Gal4",93
"2180","female","Raptor","31528","C179-Gal4",93
"2181","female","Raptor","31528","C179-Gal4",93
"2182","female","Raptor","31528","C179-Gal4",93
"2183","female","Raptor","31528","C179-Gal4",92
"2184","female","Raptor","31528","C179-Gal4",92
"2185","female","Raptor","31528","C179-Gal4",92
"2186","female","Raptor","31528","C179-Gal4",92
"2187","female","Raptor","31528","C179-Gal4",81
"2188","female","Raptor","31528","C179-Gal4",81
"2189","female","Raptor","31528","C179-Gal4",81
"2190","female","Raptor","31528","C179-Gal4",81
"2191","male","Raptor","31528","C179-Gal4",8
"2192","male","Raptor","31528","C179-Gal4",8
